Date;SBERBANK OF RUSSIA;VTB BANK;BK OTKRITIE;AVTOVAZ;KAMAZ;SOLLERS;MMC NORILSK NICKEL;POLYUS;SEVERSTAL;OC ROSNEFT;GAZPROM;OIL COMPANY LUKOIL;MAGNIT;LENTA 144A GDR (MIC);M VIDEO;MOBILE TELESYSTEMS;MEGAFON;ROSTELECOM;URALKALI;PHOSAGRO;ACRON;INTER RAO UES;RUSHYDRO;FED.GRID CO.OF UNG.SY.
11.08.2000;1.3766;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;434;NA;NA;NA;6.25;NA;71.31;NA;NA;NA;NA;NA;NA
14.08.2000;1.4174;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;442.8599;NA;NA;NA;6.625;NA;73.3;NA;NA;NA;NA;NA;NA
15.08.2000;1.4064;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;443;NA;NA;NA;6.9063;NA;72.29;NA;NA;NA;NA;NA;NA
16.08.2000;1.3766;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;443.8999;NA;NA;NA;6.6875;NA;71.43;NA;NA;NA;NA;NA;NA
17.08.2000;1.3468;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;434;NA;NA;NA;6.625;NA;70.81;NA;NA;NA;NA;NA;NA
18.08.2000;1.3269;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;430.8999;NA;NA;NA;6.9375;NA;70;NA;NA;NA;NA;NA;NA
21.08.2000;1.3309;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;429;NA;NA;NA;6.9375;NA;69.4;NA;NA;NA;NA;NA;NA
22.08.2000;1.3667;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;437.3999;NA;NA;NA;6.8125;NA;70;NA;NA;NA;NA;NA;NA
23.08.2000;1.3329;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;435;NA;NA;NA;6.625;NA;67.55;NA;NA;NA;NA;NA;NA
24.08.2000;1.3905;NA;NA;0.6068;NA;NA;NA;NA;NA;NA;7;449;NA;NA;NA;6.75;NA;66.38;NA;NA;NA;NA;NA;NA
25.08.2000;1.3915;NA;NA;0.5881;NA;NA;NA;NA;NA;NA;7;456.5;NA;NA;NA;6.625;NA;68;NA;NA;NA;NA;NA;NA
28.08.2000;1.3717;NA;NA;0.5881;NA;NA;NA;NA;NA;NA;7;456;NA;NA;NA;6.625;NA;66.22;NA;NA;NA;NA;NA;NA
29.08.2000;1.4303;NA;NA;0.6488;NA;NA;NA;NA;NA;NA;7;464.0398;NA;NA;NA;6.4375;NA;70.34;NA;NA;NA;NA;NA;NA
30.08.2000;1.4021;NA;NA;0.6488;NA;NA;NA;NA;NA;NA;7;450.6199;NA;NA;NA;6.3125;NA;68.2;NA;NA;NA;NA;NA;NA
31.08.2000;1.4031;NA;NA;0.6488;NA;NA;NA;NA;NA;NA;7;449.3098;NA;NA;NA;6.3125;NA;67.01;NA;NA;NA;NA;NA;NA
01.09.2000;1.3806;NA;NA;0.6488;NA;NA;NA;NA;NA;NA;7;447.0398;NA;NA;NA;6.375;NA;64.74;NA;NA;NA;NA;NA;NA
04.09.2000;1.3965;NA;NA;0.6488;NA;NA;NA;NA;NA;NA;7;450.75;NA;NA;NA;6.375;NA;64.93;NA;NA;NA;NA;NA;NA
05.09.2000;1.3923;NA;NA;0.6441;NA;NA;NA;NA;NA;NA;7;451.5098;NA;NA;NA;6.6875;NA;64.37;NA;NA;NA;NA;NA;NA
06.09.2000;1.3936;NA;NA;0.5975;NA;NA;NA;NA;NA;NA;7;448.8599;NA;NA;NA;6.7188;NA;63.61;NA;NA;NA;NA;NA;NA
07.09.2000;1.3587;NA;NA;0.5975;NA;NA;NA;NA;NA;NA;7;444.0098;NA;NA;NA;6.625;NA;60.17;NA;NA;NA;NA;NA;NA
08.09.2000;1.3413;NA;NA;0.5975;NA;NA;NA;NA;NA;NA;7;432;NA;NA;NA;6.375;NA;58.1;NA;NA;NA;NA;NA;NA
11.09.2000;1.3193;NA;NA;0.6236;NA;NA;NA;NA;NA;NA;7;422.0999;NA;NA;NA;6.375;NA;55.79;NA;NA;NA;NA;NA;NA
12.09.2000;1.3021;NA;NA;0.5975;NA;NA;NA;NA;NA;NA;7;420.5999;NA;NA;NA;6.375;NA;52.94;NA;NA;NA;NA;NA;NA
13.09.2000;1.2652;NA;NA;0.5695;NA;NA;NA;NA;NA;NA;7;407.5;NA;NA;NA;6.5;NA;49.87;NA;NA;NA;NA;NA;NA
14.09.2000;1.2822;NA;NA;0.5601;NA;NA;NA;NA;NA;NA;7;415.3398;NA;NA;NA;6.875;NA;53.38;NA;NA;NA;NA;NA;NA
15.09.2000;1.2593;NA;NA;0.5601;NA;NA;NA;NA;NA;NA;7;398.4299;NA;NA;NA;6.9688;NA;50.85;NA;NA;NA;NA;NA;NA
18.09.2000;1.1877;NA;NA;0.5601;NA;NA;NA;NA;NA;NA;7;375.9299;NA;NA;NA;6.9063;NA;45.12;NA;NA;NA;NA;NA;NA
19.09.2000;1.2126;NA;NA;0.5601;NA;NA;NA;NA;NA;NA;7;390.8098;NA;NA;NA;7.3125;NA;47.07;NA;NA;NA;NA;NA;NA
20.09.2000;1.1606;NA;NA;0.5601;NA;NA;NA;NA;NA;NA;7;386.5398;NA;NA;NA;6.7188;NA;46.3;NA;NA;NA;NA;NA;NA
21.09.2000;1.1479;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;383;NA;NA;NA;6.9375;NA;46.05;NA;NA;NA;NA;NA;NA
22.09.2000;1.0615;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;359.5298;NA;NA;NA;7.0313;NA;42.7;NA;NA;NA;NA;NA;NA
25.09.2000;1.1623;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;385.8198;NA;NA;NA;7.25;NA;46.82;NA;NA;NA;NA;NA;NA
26.09.2000;1.1162;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;391;NA;NA;NA;7;NA;45.03;NA;NA;NA;NA;NA;NA
27.09.2000;1.1403;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;398;NA;NA;NA;6.625;NA;45.76;NA;NA;NA;NA;NA;NA
28.09.2000;1.1381;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;393;NA;NA;NA;6.875;NA;43.98;NA;NA;NA;NA;NA;NA
29.09.2000;1.1451;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;399.7898;NA;NA;NA;7;NA;44.08;NA;NA;NA;NA;NA;NA
02.10.2000;1.158;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;409.8799;NA;NA;NA;7;NA;43;NA;NA;NA;NA;NA;NA
03.10.2000;1.2037;NA;NA;0.5713;NA;NA;NA;NA;NA;NA;7;430.0098;NA;NA;NA;7.125;NA;43.94;NA;NA;NA;NA;NA;NA
04.10.2000;1.149;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;414.8999;NA;NA;NA;7.3125;NA;39.88;NA;NA;NA;NA;NA;NA
05.10.2000;1.132;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;405;NA;NA;NA;7.25;NA;39.3;NA;NA;NA;NA;NA;NA
06.10.2000;1.1296;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;401.5;NA;NA;NA;7.0625;NA;39.01;NA;NA;NA;NA;NA;NA
09.10.2000;1.1047;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;391.21;NA;NA;NA;7.25;NA;38.17;NA;NA;NA;NA;NA;NA
10.10.2000;1.0914;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;390.2598;NA;NA;NA;7.1875;NA;37.5;NA;NA;NA;NA;NA;NA
11.10.2000;1.0313;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;382.7998;NA;NA;NA;7.125;NA;35.97;NA;NA;NA;NA;NA;NA
12.10.2000;1.0313;NA;NA;0.4201;NA;NA;NA;NA;NA;NA;7;387.0598;NA;NA;NA;7.1875;NA;36.56;NA;NA;NA;NA;NA;NA
13.10.2000;1.0138;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;384.7998;NA;NA;NA;7.1875;NA;35.52;NA;NA;NA;NA;NA;NA
16.10.2000;1.0873;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;410;NA;NA;NA;7.4063;NA;38.45;NA;NA;NA;NA;NA;NA
17.10.2000;1.1132;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;412.45;NA;NA;NA;7;NA;37.36;NA;NA;NA;NA;NA;NA
18.10.2000;1.0238;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;380.8198;NA;NA;NA;7;NA;33.39;NA;NA;NA;NA;NA;NA
19.10.2000;1.081;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;409;NA;NA;NA;7;NA;35.6;NA;NA;NA;NA;NA;NA
20.10.2000;1.1609;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;420;NA;NA;NA;7;NA;37.09;NA;NA;NA;NA;NA;NA
23.10.2000;1.1564;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;416.0999;NA;NA;NA;7.25;NA;38.26;NA;NA;NA;NA;NA;NA
24.10.2000;1.1729;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;407;NA;NA;NA;7.25;NA;41.57;NA;NA;NA;NA;NA;NA
25.10.2000;1.158;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;396.5;NA;NA;NA;7.1875;NA;39.42;NA;NA;NA;NA;NA;NA
26.10.2000;1.1411;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;385.7;NA;NA;NA;7.5;NA;39.26;NA;NA;NA;NA;NA;NA
27.10.2000;1.1538;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;383.7998;NA;NA;NA;7.25;NA;39.83;NA;NA;NA;NA;NA;NA
30.10.2000;1.1053;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;371.98;NA;NA;NA;7.3125;NA;38.55;NA;NA;NA;NA;NA;NA
31.10.2000;1.1182;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;371;NA;NA;NA;7.5;NA;38.7;NA;NA;NA;NA;NA;NA
01.11.2000;1.1311;NA;NA;0.5088;NA;NA;NA;NA;NA;NA;7;379.3499;NA;NA;NA;7.75;NA;40.3;NA;NA;NA;NA;NA;NA
02.11.2000;1.1455;NA;NA;0.5088;NA;NA;NA;NA;NA;NA;7;370.5;NA;NA;NA;7.375;NA;40.4;NA;NA;NA;NA;NA;NA
03.11.2000;1.1391;NA;NA;0.5088;NA;NA;NA;NA;NA;NA;7;358.49;NA;NA;NA;7.625;NA;40;NA;NA;NA;NA;NA;NA
06.11.2000;1.1391;NA;NA;0.5088;NA;NA;NA;NA;NA;NA;7;358.49;NA;NA;NA;7.5;NA;40;NA;NA;NA;NA;NA;NA
07.11.2000;1.1391;NA;NA;0.5088;NA;NA;NA;NA;NA;NA;7;358.49;NA;NA;NA;7.875;NA;40;NA;NA;NA;NA;NA;NA
08.11.2000;1.1202;NA;NA;0.5088;NA;NA;NA;NA;NA;NA;7;326.5;NA;NA;NA;7.75;NA;39.69;NA;NA;NA;NA;NA;NA
09.11.2000;1.0794;NA;NA;0.5088;NA;NA;NA;NA;NA;NA;7;308.5;NA;NA;NA;7.75;NA;38.3;NA;NA;NA;NA;NA;NA
10.11.2000;1.0705;NA;NA;0.4388;NA;NA;NA;NA;NA;NA;7;313.25;NA;NA;NA;7.75;NA;38.07;NA;NA;NA;NA;NA;NA
13.11.2000;1.0337;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;312;NA;NA;NA;7.375;NA;35.92;NA;NA;NA;NA;NA;NA
14.11.2000;1.064;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;325.5;NA;NA;NA;7.4375;NA;37.21;NA;NA;NA;NA;NA;NA
15.11.2000;1.0387;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;313;NA;NA;NA;7.5;NA;35.29;NA;NA;NA;NA;NA;NA
16.11.2000;1.0387;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;314;NA;NA;NA;7.4375;NA;34.95;NA;NA;NA;NA;NA;NA
17.11.2000;1.056;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;313.5999;NA;NA;NA;7.25;NA;35.1;NA;NA;NA;NA;NA;NA
20.11.2000;1.0249;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;302;NA;NA;NA;7.25;NA;33.75;NA;NA;NA;NA;NA;NA
21.11.2000;1.0029;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;309.2;NA;NA;NA;6.75;NA;32.66;NA;NA;NA;NA;NA;NA
22.11.2000;0.9542;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;304;NA;NA;NA;6.625;NA;29.75;NA;NA;NA;NA;NA;NA
23.11.2000;0.9313;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;301;NA;NA;NA;6.625;NA;29.03;NA;NA;NA;NA;NA;NA
24.11.2000;0.9512;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;307.0098;NA;NA;NA;6.5625;NA;29.89;NA;NA;NA;NA;NA;NA
27.11.2000;0.993;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;315.5;NA;NA;NA;6.5625;NA;31.3;NA;NA;NA;NA;NA;NA
28.11.2000;0.9542;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;304;NA;NA;NA;6.375;NA;29.71;NA;NA;NA;NA;NA;NA
29.11.2000;0.9144;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;297;NA;NA;NA;6.8125;NA;29.28;NA;NA;NA;NA;NA;NA
30.11.2000;0.7932;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;259.8999;NA;NA;NA;6.125;NA;26.15;NA;NA;NA;NA;NA;NA
01.12.2000;0.7514;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;254;NA;NA;NA;6.3125;NA;27;NA;NA;NA;NA;NA;NA
04.12.2000;0.77;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;249.4;NA;NA;NA;6.25;NA;27.2;NA;NA;NA;NA;NA;NA
05.12.2000;0.8498;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;278.8999;NA;NA;NA;6.2813;NA;30.3;NA;NA;NA;NA;NA;NA
06.12.2000;0.8687;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;289.7;NA;NA;NA;6.0313;NA;31.56;NA;NA;NA;NA;NA;NA
07.12.2000;0.8051;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;266.0498;NA;NA;NA;6.125;NA;28.75;NA;NA;NA;NA;NA;NA
08.12.2000;0.8548;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;295.8999;NA;NA;NA;6.1875;NA;31.7;NA;NA;NA;NA;NA;NA
11.12.2000;0.8548;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;295.8999;NA;NA;NA;6.0625;NA;31.7;NA;NA;NA;NA;NA;NA
12.12.2000;0.8548;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;295.8999;NA;NA;NA;5.75;NA;31.7;NA;NA;NA;NA;NA;NA
13.12.2000;0.8548;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;282;NA;NA;NA;5.875;NA;29.4;NA;NA;NA;NA;NA;NA
14.12.2000;0.818;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;263;NA;NA;NA;6;NA;27.45;NA;NA;NA;NA;NA;NA
15.12.2000;0.7405;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;226;NA;NA;NA;6.25;NA;25.4;NA;NA;NA;NA;NA;NA
18.12.2000;0.7821;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;241;NA;NA;NA;6.5;NA;26.9;NA;NA;NA;NA;NA;NA
19.12.2000;0.7703;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;242.9;NA;NA;NA;6.5625;NA;26.3;NA;NA;NA;NA;NA;NA
20.12.2000;0.7087;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;235;NA;NA;NA;6.375;NA;25.4;NA;NA;NA;NA;NA;NA
21.12.2000;0.6809;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;227.5;NA;NA;NA;6.875;NA;25;NA;NA;NA;NA;NA;NA
22.12.2000;0.7206;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;243;NA;NA;NA;6.375;NA;26.1;NA;NA;NA;NA;NA;NA
25.12.2000;0.7127;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;249.7;NA;NA;NA;6.375;NA;25.95;NA;NA;NA;NA;NA;NA
26.12.2000;0.6888;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;250;NA;NA;NA;6.5;NA;25.9;NA;NA;NA;NA;NA;NA
27.12.2000;0.6963;NA;NA;0.5134;NA;NA;NA;NA;NA;NA;7;250.01;NA;NA;NA;6.625;NA;25;NA;NA;NA;NA;NA;NA
28.12.2000;0.6958;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;260.0598;NA;NA;NA;7;NA;24.8;NA;NA;NA;NA;NA;NA
29.12.2000;0.6958;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;260.0598;NA;NA;NA;7.25;NA;24.8;NA;NA;NA;NA;NA;NA
01.01.2001;0.6958;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;260.0598;NA;NA;NA;7.25;NA;24.8;NA;NA;NA;NA;NA;NA
02.01.2001;0.6958;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;260.0598;NA;NA;NA;7.1875;NA;24.8;NA;NA;NA;NA;NA;NA
03.01.2001;0.6411;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;237.68;NA;NA;NA;7.5;NA;22.89;NA;NA;NA;NA;NA;NA
04.01.2001;0.6858;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;262.21;NA;NA;NA;8;NA;24.76;NA;NA;NA;NA;NA;NA
05.01.2001;0.6958;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;270;NA;NA;NA;8;NA;25;NA;NA;NA;NA;NA;NA
08.01.2001;0.6958;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;270;NA;NA;NA;7.875;NA;25;NA;NA;NA;NA;NA;NA
09.01.2001;0.6992;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;283;NA;NA;NA;7.875;NA;24.75;NA;NA;NA;NA;NA;NA
10.01.2001;0.7176;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;297;NA;NA;NA;8;NA;26;NA;NA;NA;NA;NA;NA
11.01.2001;0.7325;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;303.0098;NA;NA;NA;8;NA;27.57;NA;NA;NA;NA;NA;NA
12.01.2001;0.744;NA;NA;0.4763;NA;NA;NA;NA;NA;NA;7;304;NA;NA;NA;7.625;NA;28.23;NA;NA;NA;NA;NA;NA
15.01.2001;0.7484;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;312.5;NA;NA;NA;7.625;NA;29.4;NA;NA;NA;NA;NA;NA
16.01.2001;0.7465;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;312;NA;NA;NA;7.6875;NA;28.63;NA;NA;NA;NA;NA;NA
17.01.2001;0.7803;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;328;NA;NA;NA;7.375;NA;29.95;NA;NA;NA;NA;NA;NA
18.01.2001;0.7698;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;321;NA;NA;NA;7.75;NA;29.85;NA;NA;NA;NA;NA;NA
19.01.2001;0.7971;NA;NA;0.4761;NA;NA;NA;NA;NA;NA;7;316.7;NA;NA;NA;7.4375;NA;30.76;NA;NA;NA;NA;NA;NA
22.01.2001;0.7604;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;303;NA;NA;NA;7.5;NA;28.65;NA;NA;NA;NA;NA;NA
23.01.2001;0.7803;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;309.5;NA;NA;NA;7.4375;NA;28.59;NA;NA;NA;NA;NA;NA
24.01.2001;0.8106;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;325.7798;NA;NA;NA;7.25;NA;29.69;NA;NA;NA;NA;NA;NA
25.01.2001;0.8001;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;325;NA;NA;NA;7.5;NA;30;NA;NA;NA;NA;NA;NA
26.01.2001;0.7892;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;320.0098;NA;NA;NA;7.4375;NA;29.85;NA;NA;NA;NA;NA;NA
29.01.2001;0.7535;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;288.3999;NA;NA;NA;7.4375;NA;29.38;NA;NA;NA;NA;NA;NA
30.01.2001;0.7554;NA;NA;0.4574;NA;NA;NA;NA;NA;NA;7;287.3999;NA;NA;NA;7.875;NA;29.6;NA;NA;NA;NA;NA;NA
31.01.2001;0.7504;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;287;NA;NA;NA;7.75;NA;29.4;NA;NA;NA;NA;NA;NA
01.02.2001;0.7256;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;283;NA;NA;NA;8;NA;28.65;NA;NA;NA;NA;NA;NA
02.02.2001;0.7185;NA;NA;0.4854;NA;NA;NA;NA;NA;NA;7;286;NA;NA;NA;8.3125;NA;28.78;NA;NA;NA;NA;NA;NA
05.02.2001;0.7335;NA;NA;0.4481;NA;NA;NA;NA;NA;NA;7;275.7;NA;NA;NA;8.25;NA;28.5;NA;NA;NA;NA;NA;NA
06.02.2001;0.7345;NA;NA;0.4481;NA;NA;NA;NA;NA;NA;7;285;NA;NA;NA;8.375;NA;29.77;NA;NA;NA;NA;NA;NA
07.02.2001;0.7206;NA;NA;0.4668;NA;NA;NA;NA;NA;NA;7;277;NA;NA;NA;8.5;NA;29.43;NA;NA;NA;NA;NA;NA
08.02.2001;0.7286;NA;NA;0.4948;NA;NA;NA;NA;NA;NA;7;284.8699;NA;NA;NA;8.8125;NA;29.81;NA;NA;NA;NA;NA;NA
09.02.2001;0.7137;NA;NA;0.5041;NA;NA;NA;NA;NA;NA;7;281;NA;NA;NA;8.75;NA;29.37;NA;NA;NA;NA;NA;NA
12.02.2001;0.7107;NA;NA;0.5032;NA;NA;NA;NA;NA;NA;7;282.5999;NA;NA;NA;9.0625;NA;29.45;NA;NA;NA;NA;NA;NA
13.02.2001;0.7315;NA;NA;0.5414;NA;NA;NA;NA;NA;NA;7;294;NA;NA;NA;8.9375;NA;30.75;NA;NA;NA;NA;NA;NA
14.02.2001;0.7236;NA;NA;0.6535;NA;NA;NA;NA;NA;NA;7;297.5999;NA;NA;NA;8.875;NA;30.4;NA;NA;NA;NA;NA;NA
15.02.2001;0.7788;NA;NA;1.0269;NA;NA;NA;NA;NA;NA;7;311.7998;NA;NA;NA;9;NA;32.75;NA;NA;NA;NA;NA;NA
16.02.2001;0.7405;NA;NA;0.9989;NA;NA;NA;NA;NA;NA;7;294;NA;NA;NA;9;NA;30.46;NA;NA;NA;NA;NA;NA
19.02.2001;0.7256;NA;NA;1.1202;NA;NA;NA;NA;NA;NA;7;287.5898;NA;NA;NA;9;NA;28.79;NA;NA;NA;NA;NA;NA
20.02.2001;0.7125;NA;NA;1.3816;NA;NA;NA;NA;NA;NA;7;285.0298;NA;NA;NA;8.75;NA;28.45;NA;NA;NA;NA;NA;NA
21.02.2001;0.6659;NA;NA;1.2136;NA;NA;NA;NA;NA;NA;7;269.8999;NA;NA;NA;8.875;NA;25.7;NA;NA;NA;NA;NA;NA
22.02.2001;0.6716;NA;NA;1.2136;NA;NA;NA;NA;NA;NA;7;279.1599;NA;NA;NA;8.5;NA;25.47;NA;NA;NA;NA;NA;NA
23.02.2001;0.657;NA;NA;0.9802;NA;NA;NA;NA;NA;NA;7;270;NA;NA;NA;7.8125;NA;24.4;NA;NA;NA;NA;NA;NA
26.02.2001;0.6848;NA;NA;0.9802;NA;NA;NA;NA;NA;NA;7;278;NA;NA;NA;8.4688;NA;25.29;NA;NA;NA;NA;NA;NA
27.02.2001;0.6669;NA;NA;1.0129;NA;NA;NA;NA;NA;NA;7;272.7998;NA;NA;NA;8.7188;NA;24.3;NA;NA;NA;NA;NA;NA
28.02.2001;0.6699;NA;NA;0.9914;NA;NA;NA;NA;NA;NA;7;274.49;NA;NA;NA;8.4375;NA;24.5;NA;NA;NA;NA;NA;NA
01.03.2001;0.6858;NA;NA;0.9895;NA;NA;NA;NA;NA;NA;7;266;NA;NA;NA;9;NA;23.7;NA;NA;NA;NA;NA;NA
02.03.2001;0.7002;NA;NA;0.9895;NA;NA;NA;NA;NA;NA;7;266;NA;NA;NA;9;NA;24.1;NA;NA;NA;NA;NA;NA
05.03.2001;0.7435;NA;NA;1.0456;NA;NA;NA;NA;NA;NA;7;276.7;NA;NA;NA;9;NA;25.18;NA;NA;NA;NA;NA;NA
06.03.2001;0.7853;NA;NA;0.9895;NA;NA;NA;NA;NA;NA;7;295;NA;NA;NA;9;NA;27.01;NA;NA;NA;NA;NA;NA
07.03.2001;0.82;NA;NA;1.0269;NA;NA;NA;NA;NA;NA;7;298;NA;NA;NA;8.6563;NA;27.5;NA;NA;NA;NA;NA;NA
08.03.2001;0.82;NA;NA;1.0269;NA;NA;NA;NA;NA;NA;7;298;NA;NA;NA;9.0625;NA;27.5;NA;NA;NA;NA;NA;NA
09.03.2001;0.82;NA;NA;1.0269;NA;NA;NA;NA;NA;NA;7;298;NA;NA;NA;9;NA;27.5;NA;NA;NA;NA;NA;NA
12.03.2001;0.7753;NA;NA;1.0736;NA;NA;NA;NA;NA;NA;7;287;NA;NA;NA;9;NA;25.86;NA;NA;NA;NA;NA;NA
13.03.2001;0.7812;NA;NA;0.9905;NA;NA;NA;NA;NA;NA;7;285.49;NA;NA;NA;9;NA;25.6;NA;NA;NA;NA;NA;NA
14.03.2001;0.8229;NA;NA;1.0007;NA;NA;NA;NA;NA;NA;7;269.8899;NA;NA;NA;8.75;NA;24.63;NA;NA;NA;NA;NA;NA
15.03.2001;0.9065;NA;NA;1.1109;NA;NA;NA;NA;NA;NA;7;279.3899;NA;NA;NA;8.875;NA;24.71;NA;NA;NA;NA;NA;NA
16.03.2001;0.9343;NA;NA;1.2509;NA;NA;NA;NA;NA;NA;7;284;NA;NA;NA;8.3125;NA;24.78;NA;NA;NA;NA;NA;NA
19.03.2001;0.9342;NA;NA;1.1202;NA;NA;NA;NA;NA;NA;7;288;NA;NA;NA;8.125;NA;25.91;NA;NA;NA;NA;NA;NA
20.03.2001;0.9343;NA;NA;1.1669;NA;NA;NA;NA;NA;NA;7;285.1499;NA;NA;NA;8;NA;25.69;NA;NA;NA;NA;NA;NA
21.03.2001;0.9095;NA;NA;1.2312;NA;NA;NA;NA;NA;NA;7;278;NA;NA;NA;7.875;NA;24.6;NA;NA;NA;NA;NA;NA
22.03.2001;0.9141;NA;NA;1.2312;NA;NA;NA;NA;NA;NA;7;279.9399;NA;NA;NA;7.125;NA;24.4;NA;NA;NA;NA;NA;NA
23.03.2001;0.9124;NA;NA;1.2603;NA;NA;NA;NA;NA;NA;7;279.1499;NA;NA;NA;7.5938;NA;23.94;NA;NA;NA;NA;NA;NA
26.03.2001;0.9025;NA;NA;1.2603;NA;NA;NA;NA;NA;NA;7;281.5;NA;NA;NA;7.4375;NA;23.88;NA;NA;NA;NA;NA;NA
27.03.2001;0.9065;NA;NA;1.2043;NA;NA;NA;NA;NA;NA;7;285.5;NA;NA;NA;7.625;NA;23.45;NA;NA;NA;NA;NA;NA
